,Review_ID,Rating_Submit_Dt,Words
1396,R1397,2019-09-12T15:28:30.047Z,mask
1396,R1397,2019-09-12T15:28:30.047Z,leave
1396,R1397,2019-09-12T15:28:30.047Z,night
1396,R1397,2019-09-12T15:28:30.047Z,rinse
1396,R1397,2019-09-12T15:28:30.047Z,morning
1396,R1397,2019-09-12T15:28:30.047Z,feels
1396,R1397,2019-09-12T15:28:30.047Z,magnificent
1397,R1398,2019-09-12T15:28:30.047Z,receieved
1397,R1398,2019-09-12T15:28:30.047Z,complimentary
1397,R1398,2019-09-12T15:28:30.047Z,ulta
1397,R1398,2019-09-12T15:28:30.047Z,freebie
1397,R1398,2019-09-12T15:28:30.047Z,along
1397,R1398,2019-09-12T15:28:30.047Z,things
1397,R1398,2019-09-12T15:28:30.047Z,purchased
1397,R1398,2019-09-12T15:28:30.047Z,super
1397,R1398,2019-09-12T15:28:30.047Z,excited
1397,R1398,2019-09-12T15:28:30.047Z,test
1397,R1398,2019-09-12T15:28:30.047Z,see
1397,R1398,2019-09-12T15:28:30.047Z,effects
1397,R1398,2019-09-12T15:28:30.047Z,would
1397,R1398,2019-09-12T15:28:30.047Z,dry
1397,R1398,2019-09-12T15:28:30.047Z,frizzy
1397,R1398,2019-09-12T15:28:30.047Z,hair
1397,R1398,2019-09-12T15:28:30.047Z,product
1397,R1398,2019-09-12T15:28:30.047Z,smells
1397,R1398,2019-09-12T15:28:30.047Z,amazing
1397,R1398,2019-09-12T15:28:30.047Z,applying
1397,R1398,2019-09-12T15:28:30.047Z,hair
1397,R1398,2019-09-12T15:28:30.047Z,thick
1397,R1398,2019-09-12T15:28:30.047Z,thin
1397,R1398,2019-09-12T15:28:30.047Z,take
1397,R1398,2019-09-12T15:28:30.047Z,lot
1398,R1399,2019-09-12T15:28:30.047Z,best
1398,R1399,2019-09-12T15:28:30.047Z,mask
1398,R1399,2019-09-12T15:28:30.047Z,ever
1398,R1399,2019-09-12T15:28:30.047Z,used
1398,R1399,2019-09-12T15:28:30.047Z,smells
1398,R1399,2019-09-12T15:28:30.047Z,amazing
1398,R1399,2019-09-12T15:28:30.047Z,makes
1398,R1399,2019-09-12T15:28:30.047Z,hair
1398,R1399,2019-09-12T15:28:30.047Z,feel
1398,R1399,2019-09-12T15:28:30.047Z,look
1398,R1399,2019-09-12T15:28:30.047Z,amazing
1398,R1399,2019-09-12T15:28:30.047Z,worth
1398,R1399,2019-09-12T15:28:30.047Z,money
1398,R1399,2019-09-12T15:28:30.047Z,put
1398,R1399,2019-09-12T15:28:30.047Z,shampooing
1398,R1399,2019-09-12T15:28:30.047Z,let
1398,R1399,2019-09-12T15:28:30.047Z,sit
1398,R1399,2019-09-12T15:28:30.047Z,hair
1398,R1399,2019-09-12T15:28:30.047Z,everything
1398,R1399,2019-09-12T15:28:30.047Z,else
1398,R1399,2019-09-12T15:28:30.047Z,shower
1398,R1399,2019-09-12T15:28:30.047Z,shave
1398,R1399,2019-09-12T15:28:30.047Z,wash
1398,R1399,2019-09-12T15:28:30.047Z,etc
1398,R1399,2019-09-12T15:28:30.047Z,makes
1398,R1399,2019-09-12T15:28:30.047Z,hair
1398,R1399,2019-09-12T15:28:30.047Z,feel
1398,R1399,2019-09-12T15:28:30.047Z,like
1398,R1399,2019-09-12T15:28:30.047Z,silk
1399,R1400,2019-09-08T19:41:29.955Z,use
1399,R1400,2019-09-08T19:41:29.955Z,mask
1399,R1400,2019-09-08T19:41:29.955Z,expect
1399,R1400,2019-09-08T19:41:29.955Z,detangling
1399,R1400,2019-09-08T19:41:29.955Z,made
1399,R1400,2019-09-08T19:41:29.955Z,hair
1399,R1400,2019-09-08T19:41:29.955Z,soft
1399,R1400,2019-09-08T19:41:29.955Z,still
1399,R1400,2019-09-08T19:41:29.955Z,knotty
1399,R1400,2019-09-08T19:41:29.955Z,using
1400,R1401,2019-09-08T19:41:29.955Z,stumbled
1400,R1401,2019-09-08T19:41:29.955Z,upon
1400,R1401,2019-09-08T19:41:29.955Z,googling
1400,R1401,2019-09-08T19:41:29.955Z,online
1400,R1401,2019-09-08T19:41:29.955Z,expensive
1400,R1401,2019-09-08T19:41:29.955Z,afterpay
1400,R1401,2019-09-08T19:41:29.955Z,order
1400,R1401,2019-09-08T19:41:29.955Z,pay
1400,R1401,2019-09-08T19:41:29.955Z,little
1400,R1401,2019-09-08T19:41:29.955Z,little
1400,R1401,2019-09-08T19:41:29.955Z,ordered
1400,R1401,2019-09-08T19:41:29.955Z,yes
1400,R1401,2019-09-08T19:41:29.955Z,hair
1400,R1401,2019-09-08T19:41:29.955Z,grow
1400,R1401,2019-09-08T19:41:29.955Z,like
1400,R1401,2019-09-08T19:41:29.955Z,two
1400,R1401,2019-09-08T19:41:29.955Z,wks
1400,R1401,2019-09-08T19:41:29.955Z,alone
1400,R1401,2019-09-08T19:41:29.955Z,noticed
1400,R1401,2019-09-08T19:41:29.955Z,difference
1400,R1401,2019-09-08T19:41:29.955Z,left
1400,R1401,2019-09-08T19:41:29.955Z,hair
1400,R1401,2019-09-08T19:41:29.955Z,soft
1400,R1401,2019-09-08T19:41:29.955Z,loved
1401,R1402,2019-09-08T19:41:29.955Z,love
1401,R1402,2019-09-08T19:41:29.955Z,brand
1401,R1402,2019-09-08T19:41:29.955Z,ultimate
1401,R1402,2019-09-08T19:41:29.955Z,hair
1401,R1402,2019-09-08T19:41:29.955Z,brand
1401,R1402,2019-09-08T19:41:29.955Z,soft
1401,R1402,2019-09-08T19:41:29.955Z,silky
1401,R1402,2019-09-08T19:41:29.955Z,smooth
1401,R1402,2019-09-08T19:41:29.955Z,hair
1401,R1402,2019-09-08T19:41:29.955Z,keeps
1401,R1402,2019-09-08T19:41:29.955Z,hair
1401,R1402,2019-09-08T19:41:29.955Z,nice
1401,R1402,2019-09-08T19:41:29.955Z,perfect
1401,R1402,2019-09-08T19:41:29.955Z,shiny
1401,R1402,2019-09-08T19:41:29.955Z,love
1401,R1402,2019-09-08T19:41:29.955Z,much
1401,R1402,2019-09-08T19:41:29.955Z,recommend
1401,R1402,2019-09-08T19:41:29.955Z,friends
1401,R1402,2019-09-08T19:41:29.955Z,family
1401,R1402,2019-09-08T19:41:29.955Z,use
1401,R1402,2019-09-08T19:41:29.955Z,hair
1402,R1403,2019-09-08T19:41:29.955Z,hair
1402,R1403,2019-09-08T19:41:29.955Z,feels
1402,R1403,2019-09-08T19:41:29.955Z,soft
1402,R1403,2019-09-08T19:41:29.955Z,moisturized
1402,R1403,2019-09-08T19:41:29.955Z,im
1402,R1403,2019-09-08T19:41:29.955Z,big
1402,R1403,2019-09-08T19:41:29.955Z,fan
1402,R1403,2019-09-08T19:41:29.955Z,mask
1402,R1403,2019-09-08T19:41:29.955Z,purchasing
1403,R1404,2019-09-08T19:41:29.955Z,absolute
1403,R1404,2019-09-08T19:41:29.955Z,favorite
1403,R1404,2019-09-08T19:41:29.955Z,mask
1403,R1404,2019-09-08T19:41:29.955Z,hair
1403,R1404,2019-09-08T19:41:29.955Z,replaced
1403,R1404,2019-09-08T19:41:29.955Z,every
1403,R1404,2019-09-08T19:41:29.955Z,mask
1403,R1404,2019-09-08T19:41:29.955Z,ive
1403,R1404,2019-09-08T19:41:29.955Z,ever
1403,R1404,2019-09-08T19:41:29.955Z,used
1403,R1404,2019-09-08T19:41:29.955Z,besides
1403,R1404,2019-09-08T19:41:29.955Z,coconut
1403,R1404,2019-09-08T19:41:29.955Z,oil
1403,R1404,2019-09-08T19:41:29.955Z,worth
1403,R1404,2019-09-08T19:41:29.955Z,price
1403,R1404,2019-09-08T19:41:29.955Z,continue
1403,R1404,2019-09-08T19:41:29.955Z,repurchase
1403,R1404,2019-09-08T19:41:29.955Z,every
1403,R1404,2019-09-08T19:41:29.955Z,single
1403,R1404,2019-09-08T19:41:29.955Z,time
1403,R1404,2019-09-08T19:41:29.955Z,run
1404,R1405,2019-09-08T19:41:29.955Z,good
1404,R1405,2019-09-08T19:41:29.955Z,ive
1404,R1405,2019-09-08T19:41:29.955Z,used
1404,R1405,2019-09-08T19:41:29.955Z,fee
1404,R1405,2019-09-08T19:41:29.955Z,times
1404,R1405,2019-09-08T19:41:29.955Z,little
1404,R1405,2019-09-08T19:41:29.955Z,sample
1404,R1405,2019-09-08T19:41:29.955Z,really
1404,R1405,2019-09-08T19:41:29.955Z,liked
1405,R1406,2019-09-08T19:41:29.955Z,got
1405,R1406,2019-09-08T19:41:29.955Z,sample
1405,R1406,2019-09-08T19:41:29.955Z,loved
1405,R1406,2019-09-08T19:41:29.955Z,left
1405,R1406,2019-09-08T19:41:29.955Z,hair
1405,R1406,2019-09-08T19:41:29.955Z,soft
1405,R1406,2019-09-08T19:41:29.955Z,smooth
1405,R1406,2019-09-08T19:41:29.955Z,plus
1405,R1406,2019-09-08T19:41:29.955Z,smells
1405,R1406,2019-09-08T19:41:29.955Z,amazing
1406,R1407,2019-09-08T19:41:29.955Z,use
1406,R1407,2019-09-08T19:41:29.955Z,mask
1406,R1407,2019-09-08T19:41:29.955Z,couple
1406,R1407,2019-09-08T19:41:29.955Z,times
1406,R1407,2019-09-08T19:41:29.955Z,per
1406,R1407,2019-09-08T19:41:29.955Z,month
1406,R1407,2019-09-08T19:41:29.955Z,deep
1406,R1407,2019-09-08T19:41:29.955Z,hydration
1406,R1407,2019-09-08T19:41:29.955Z,curly
1406,R1407,2019-09-08T19:41:29.955Z,color
1406,R1407,2019-09-08T19:41:29.955Z,treated
1406,R1407,2019-09-08T19:41:29.955Z,hair
1406,R1407,2019-09-08T19:41:29.955Z,need
1406,R1407,2019-09-08T19:41:29.955Z,extra
1406,R1407,2019-09-08T19:41:29.955Z,moisture
1406,R1407,2019-09-08T19:41:29.955Z,dont
1406,R1407,2019-09-08T19:41:29.955Z,use
1406,R1407,2019-09-08T19:41:29.955Z,frequently
1406,R1407,2019-09-08T19:41:29.955Z,youre
1406,R1407,2019-09-08T19:41:29.955Z,supposed
1406,R1407,2019-09-08T19:41:29.955Z,leave
1406,R1407,2019-09-08T19:41:29.955Z,minutes
1406,R1407,2019-09-08T19:41:29.955Z,plan
1406,R1407,2019-09-08T19:41:29.955Z,accordingly
1406,R1407,2019-09-08T19:41:29.955Z,thick
1406,R1407,2019-09-08T19:41:29.955Z,masque
1406,R1407,2019-09-08T19:41:29.955Z,dont
1406,R1407,2019-09-08T19:41:29.955Z,mind
1406,R1407,2019-09-08T19:41:29.955Z,feel
1406,R1407,2019-09-08T19:41:29.955Z,like
1406,R1407,2019-09-08T19:41:29.955Z,working
1406,R1407,2019-09-08T19:41:29.955Z,hair
1406,R1407,2019-09-08T19:41:29.955Z,feels
1406,R1407,2019-09-08T19:41:29.955Z,soft
1406,R1407,2019-09-08T19:41:29.955Z,usage
1406,R1407,2019-09-08T19:41:29.955Z,think
1406,R1407,2019-09-08T19:41:29.955Z,would
1406,R1407,2019-09-08T19:41:29.955Z,see
1406,R1407,2019-09-08T19:41:29.955Z,results
1406,R1407,2019-09-08T19:41:29.955Z,used
1406,R1407,2019-09-08T19:41:29.955Z,consistently
1407,R1408,2019-09-08T19:41:29.955Z,im
1407,R1408,2019-09-08T19:41:29.955Z,never
1407,R1408,2019-09-08T19:41:29.955Z,sure
1407,R1408,2019-09-08T19:41:29.955Z,hair
1407,R1408,2019-09-08T19:41:29.955Z,masks
1407,R1408,2019-09-08T19:41:29.955Z,anything
1407,R1408,2019-09-08T19:41:29.955Z,honestly
1407,R1408,2019-09-08T19:41:29.955Z,felt
1407,R1408,2019-09-08T19:41:29.955Z,like
1407,R1408,2019-09-08T19:41:29.955Z,thick
1407,R1408,2019-09-08T19:41:29.955Z,conditioner
1407,R1408,2019-09-08T19:41:29.955Z,nice
1407,R1408,2019-09-08T19:41:29.955Z,enough
1407,R1408,2019-09-08T19:41:29.955Z,nothing
1407,R1408,2019-09-08T19:41:29.955Z,special
1408,R1409,2019-09-08T19:41:29.955Z,like
1408,R1409,2019-09-08T19:41:29.955Z,smell
1408,R1409,2019-09-08T19:41:29.955Z,product
1408,R1409,2019-09-08T19:41:29.955Z,unfortunately
1408,R1409,2019-09-08T19:41:29.955Z,get
1408,R1409,2019-09-08T19:41:29.955Z,around
1408,R1409,2019-09-08T19:41:29.955Z,using
1408,R1409,2019-09-08T19:41:29.955Z,evidence
1408,R1409,2019-09-08T19:41:29.955Z,effective
1409,R1410,2019-09-07T19:45:11.434Z,hair
1409,R1410,2019-09-07T19:45:11.434Z,feeling
1409,R1410,2019-09-07T19:45:11.434Z,dry
1409,R1410,2019-09-07T19:45:11.434Z,needs
1409,R1410,2019-09-07T19:45:11.434Z,refresh
1409,R1410,2019-09-07T19:45:11.434Z,go
1409,R1410,2019-09-07T19:45:11.434Z,mask
1409,R1410,2019-09-07T19:45:11.434Z,love
1409,R1410,2019-09-07T19:45:11.434Z,soft
1409,R1410,2019-09-07T19:45:11.434Z,hair
1409,R1410,2019-09-07T19:45:11.434Z,feels
1409,R1410,2019-09-07T19:45:11.434Z,one
1409,R1410,2019-09-07T19:45:11.434Z,use
1410,R1411,2019-09-07T19:45:11.434Z,good
1410,R1411,2019-09-07T19:45:11.434Z,job
1410,R1411,2019-09-07T19:45:11.434Z,guys
1410,R1411,2019-09-07T19:45:11.434Z,thank
1410,R1411,2019-09-07T19:45:11.434Z,product
1410,R1411,2019-09-07T19:45:11.434Z,every
1410,R1411,2019-09-07T19:45:11.434Z,time
1410,R1411,2019-09-07T19:45:11.434Z,give
1410,R1411,2019-09-07T19:45:11.434Z,recommendation
1410,R1411,2019-09-07T19:45:11.434Z,thank
1411,R1412,2019-09-07T19:45:11.434Z,okay
1411,R1412,2019-09-07T19:45:11.434Z,sometimes
1411,R1412,2019-09-07T19:45:11.434Z,weigh
1411,R1412,2019-09-07T19:45:11.434Z,super
1411,R1412,2019-09-07T19:45:11.434Z,fine
1411,R1412,2019-09-07T19:45:11.434Z,straight
1411,R1412,2019-09-07T19:45:11.434Z,hair
1411,R1412,2019-09-07T19:45:11.434Z,price
1411,R1412,2019-09-07T19:45:11.434Z,tag
1411,R1412,2019-09-07T19:45:11.434Z,isnt
1411,R1412,2019-09-07T19:45:11.434Z,worth
1411,R1412,2019-09-07T19:45:11.434Z,id
1411,R1412,2019-09-07T19:45:11.434Z,rather
1411,R1412,2019-09-07T19:45:11.434Z,spend
1411,R1412,2019-09-07T19:45:11.434Z,kerastase
1411,R1412,2019-09-07T19:45:11.434Z,loréal
1411,R1412,2019-09-07T19:45:11.434Z,professional
1412,R1413,2019-09-07T19:45:11.434Z,absolutely
1412,R1413,2019-09-07T19:45:11.434Z,holy
1412,R1413,2019-09-07T19:45:11.434Z,grail
1412,R1413,2019-09-07T19:45:11.434Z,deep
1412,R1413,2019-09-07T19:45:11.434Z,conditioning
1412,R1413,2019-09-07T19:45:11.434Z,mask
1412,R1413,2019-09-07T19:45:11.434Z,fine
1412,R1413,2019-09-07T19:45:11.434Z,curly
1412,R1413,2019-09-07T19:45:11.434Z,hair
1412,R1413,2019-09-07T19:45:11.434Z,always
1412,R1413,2019-09-07T19:45:11.434Z,looking
1412,R1413,2019-09-07T19:45:11.434Z,added
1412,R1413,2019-09-07T19:45:11.434Z,moisture
1412,R1413,2019-09-07T19:45:11.434Z,reduce
1412,R1413,2019-09-07T19:45:11.434Z,frizz
1412,R1413,2019-09-07T19:45:11.434Z,improve
1412,R1413,2019-09-07T19:45:11.434Z,dryness
1412,R1413,2019-09-07T19:45:11.434Z,keep
1412,R1413,2019-09-07T19:45:11.434Z,curl
1412,R1413,2019-09-07T19:45:11.434Z,pattern
1412,R1413,2019-09-07T19:45:11.434Z,tact
1412,R1413,2019-09-07T19:45:11.434Z,honestly
1412,R1413,2019-09-07T19:45:11.434Z,typically
1412,R1413,2019-09-07T19:45:11.434Z,leave
1412,R1413,2019-09-07T19:45:11.434Z,hair
1412,R1413,2019-09-07T19:45:11.434Z,coating
1412,R1413,2019-09-07T19:45:11.434Z,hair
1412,R1413,2019-09-07T19:45:11.434Z,fully
1412,R1413,2019-09-07T19:45:11.434Z,root
1412,R1413,2019-09-07T19:45:11.434Z,ends
1412,R1413,2019-09-07T19:45:11.434Z,ill
1412,R1413,2019-09-07T19:45:11.434Z,heavy
1412,R1413,2019-09-07T19:45:11.434Z,handed
1412,R1413,2019-09-07T19:45:11.434Z,product
1412,R1413,2019-09-07T19:45:11.434Z,ends
1412,R1413,2019-09-07T19:45:11.434Z,time
1412,R1413,2019-09-07T19:45:11.434Z,ill
1412,R1413,2019-09-07T19:45:11.434Z,let
1412,R1413,2019-09-07T19:45:11.434Z,sit
1412,R1413,2019-09-07T19:45:11.434Z,minutes
1412,R1413,2019-09-07T19:45:11.434Z,washing
1412,R1413,2019-09-07T19:45:11.434Z,hair
1412,R1413,2019-09-07T19:45:11.434Z,always
1412,R1413,2019-09-07T19:45:11.434Z,feels
1412,R1413,2019-09-07T19:45:11.434Z,soft
1412,R1413,2019-09-07T19:45:11.434Z,supple
1412,R1413,2019-09-07T19:45:11.434Z,ends
1412,R1413,2019-09-07T19:45:11.434Z,look
1412,R1413,2019-09-07T19:45:11.434Z,dry
1412,R1413,2019-09-07T19:45:11.434Z,curls
1412,R1413,2019-09-07T19:45:11.434Z,perk
1412,R1413,2019-09-07T19:45:11.434Z,right
1412,R1413,2019-09-07T19:45:11.434Z,perfect
1412,R1413,2019-09-07T19:45:11.434Z,mask
1412,R1413,2019-09-07T19:45:11.434Z,treat
1412,R1413,2019-09-07T19:45:11.434Z,weekend
1412,R1413,2019-09-07T19:45:11.434Z,tub
1412,R1413,2019-09-07T19:45:11.434Z,pretty
1412,R1413,2019-09-07T19:45:11.434Z,big
1412,R1413,2019-09-07T19:45:11.434Z,lots
1412,R1413,2019-09-07T19:45:11.434Z,product
1412,R1413,2019-09-07T19:45:11.434Z,scoop
1412,R1413,2019-09-07T19:45:11.434Z,fingers
1412,R1413,2019-09-07T19:45:11.434Z,aware
1412,R1413,2019-09-07T19:45:11.434Z,pricey
1412,R1413,2019-09-07T19:45:11.434Z,results
1412,R1413,2019-09-07T19:45:11.434Z,plus
1412,R1413,2019-09-07T19:45:11.434Z,ingredients
1412,R1413,2019-09-07T19:45:11.434Z,list
1412,R1413,2019-09-07T19:45:11.434Z,absolutely
1412,R1413,2019-09-07T19:45:11.434Z,worth
1412,R1413,2019-09-07T19:45:11.434Z,briogeo
1412,R1413,2019-09-07T19:45:11.434Z,awesome
1412,R1413,2019-09-07T19:45:11.434Z,brand
1412,R1413,2019-09-07T19:45:11.434Z,super
1412,R1413,2019-09-07T19:45:11.434Z,clean
1412,R1413,2019-09-07T19:45:11.434Z,cruelty
1412,R1413,2019-09-07T19:45:11.434Z,free
1412,R1413,2019-09-07T19:45:11.434Z,silicone
1412,R1413,2019-09-07T19:45:11.434Z,free
1412,R1413,2019-09-07T19:45:11.434Z,sulfate
1412,R1413,2019-09-07T19:45:11.434Z,free
1413,R1414,2019-09-07T19:45:11.434Z,new
1413,R1414,2019-09-07T19:45:11.434Z,staple
1413,R1414,2019-09-07T19:45:11.434Z,hair
1413,R1414,2019-09-07T19:45:11.434Z,care
1413,R1414,2019-09-07T19:45:11.434Z,gives
1413,R1414,2019-09-07T19:45:11.434Z,curls
1413,R1414,2019-09-07T19:45:11.434Z,much
1413,R1414,2019-09-07T19:45:11.434Z,needed
1413,R1414,2019-09-07T19:45:11.434Z,protein
1413,R1414,2019-09-07T19:45:11.434Z,without
1413,R1414,2019-09-07T19:45:11.434Z,stiffness
1414,R1415,2019-09-07T19:45:11.434Z,mask
1414,R1415,2019-09-07T19:45:11.434Z,hair
1414,R1415,2019-09-07T19:45:11.434Z,feels
1414,R1415,2019-09-07T19:45:11.434Z,strong
1414,R1415,2019-09-07T19:45:11.434Z,soft
1414,R1415,2019-09-07T19:45:11.434Z,time
1414,R1415,2019-09-07T19:45:11.434Z,low
1414,R1415,2019-09-07T19:45:11.434Z,porosity
1414,R1415,2019-09-07T19:45:11.434Z,hair
1414,R1415,2019-09-07T19:45:11.434Z,hair
1414,R1415,2019-09-07T19:45:11.434Z,love
1414,R1415,2019-09-07T19:45:11.434Z,mask
1415,R1416,2019-09-07T19:45:11.434Z,like
1415,R1416,2019-09-07T19:45:11.434Z,dont
1415,R1416,2019-09-07T19:45:11.434Z,know
1415,R1416,2019-09-07T19:45:11.434Z,everyone
1415,R1416,2019-09-07T19:45:11.434Z,like
1415,R1416,2019-09-07T19:45:11.434Z,line
1415,R1416,2019-09-07T19:45:11.434Z,much
1415,R1416,2019-09-07T19:45:11.434Z,tried
1415,R1416,2019-09-07T19:45:11.434Z,product
1415,R1416,2019-09-07T19:45:11.434Z,also
1415,R1416,2019-09-07T19:45:11.434Z,using
1415,R1416,2019-09-07T19:45:11.434Z,leave
1415,R1416,2019-09-07T19:45:11.434Z,conditioner
1415,R1416,2019-09-07T19:45:11.434Z,didnt
1415,R1416,2019-09-07T19:45:11.434Z,hurt
1415,R1416,2019-09-07T19:45:11.434Z,hair
1415,R1416,2019-09-07T19:45:11.434Z,anyway
1415,R1416,2019-09-07T19:45:11.434Z,also
1415,R1416,2019-09-07T19:45:11.434Z,didnt
1415,R1416,2019-09-07T19:45:11.434Z,anything
1415,R1416,2019-09-07T19:45:11.434Z,special
1415,R1416,2019-09-07T19:45:11.434Z,didnt
1415,R1416,2019-09-07T19:45:11.434Z,give
1415,R1416,2019-09-07T19:45:11.434Z,hair
1415,R1416,2019-09-07T19:45:11.434Z,extra
1415,R1416,2019-09-07T19:45:11.434Z,hydration
1415,R1416,2019-09-07T19:45:11.434Z,repair
1415,R1416,2019-09-07T19:45:11.434Z,damage
1415,R1416,2019-09-07T19:45:11.434Z,used
1415,R1416,2019-09-07T19:45:11.434Z,products
1415,R1416,2019-09-07T19:45:11.434Z,complete
1415,R1416,2019-09-07T19:45:11.434Z,test
1416,R1417,2019-09-07T19:45:11.434Z,like
1416,R1417,2019-09-07T19:45:11.434Z,dont
1416,R1417,2019-09-07T19:45:11.434Z,notice
1416,R1417,2019-09-07T19:45:11.434Z,anything
1416,R1417,2019-09-07T19:45:11.434Z,dramatically
1416,R1417,2019-09-07T19:45:11.434Z,different
1416,R1417,2019-09-07T19:45:11.434Z,hair
1416,R1417,2019-09-07T19:45:11.434Z,finish
1416,R1417,2019-09-07T19:45:11.434Z,using
1416,R1417,2019-09-07T19:45:11.434Z,yes
1416,R1417,2019-09-07T19:45:11.434Z,hair
1416,R1417,2019-09-07T19:45:11.434Z,softer
1416,R1417,2019-09-07T19:45:11.434Z,thats
1416,R1417,2019-09-07T19:45:11.434Z,tell
1417,R1418,2019-09-07T19:45:11.434Z,deep
1417,R1418,2019-09-07T19:45:11.434Z,conditioning
1417,R1418,2019-09-07T19:45:11.434Z,mask
1417,R1418,2019-09-07T19:45:11.434Z,stars
1417,R1418,2019-09-07T19:45:11.434Z,container
1417,R1418,2019-09-07T19:45:11.434Z,pretty
1417,R1418,2019-09-07T19:45:11.434Z,smells
1417,R1418,2019-09-07T19:45:11.434Z,absolutely
1417,R1418,2019-09-07T19:45:11.434Z,amazing
1417,R1418,2019-09-07T19:45:11.434Z,hair
1417,R1418,2019-09-07T19:45:11.434Z,soft
1417,R1418,2019-09-07T19:45:11.434Z,best
1417,R1418,2019-09-07T19:45:11.434Z,deep
1417,R1418,2019-09-07T19:45:11.434Z,conditioning
1417,R1418,2019-09-07T19:45:11.434Z,mask
1417,R1418,2019-09-07T19:45:11.434Z,ever
1417,R1418,2019-09-07T19:45:11.434Z,used
1417,R1418,2019-09-07T19:45:11.434Z,someone
1417,R1418,2019-09-07T19:45:11.434Z,told
1417,R1418,2019-09-07T19:45:11.434Z,hair
1417,R1418,2019-09-07T19:45:11.434Z,smells
1417,R1418,2019-09-07T19:45:11.434Z,great
1417,R1418,2019-09-07T19:45:11.434Z,responded
1417,R1418,2019-09-07T19:45:11.434Z,briogeo
1418,R1419,2019-09-07T19:45:11.434Z,best
1418,R1419,2019-09-07T19:45:11.434Z,mask
1418,R1419,2019-09-07T19:45:11.434Z,need
1418,R1419,2019-09-07T19:45:11.434Z,one
1418,R1419,2019-09-07T19:45:11.434Z,hair
1418,R1419,2019-09-07T19:45:11.434Z,product
1418,R1419,2019-09-07T19:45:11.434Z,splurge
1418,R1419,2019-09-07T19:45:11.434Z,wont
1418,R1419,2019-09-07T19:45:11.434Z,sorry
1419,R1420,2019-09-03T03:22:46.401Z,holy
1419,R1420,2019-09-03T03:22:46.401Z,grail
1419,R1420,2019-09-03T03:22:46.401Z,product
1419,R1420,2019-09-03T03:22:46.401Z,ive
1419,R1420,2019-09-03T03:22:46.401Z,already
1419,R1420,2019-09-03T03:22:46.401Z,reviewed
1419,R1420,2019-09-03T03:22:46.401Z,ill
1419,R1420,2019-09-03T03:22:46.401Z,seriously
1419,R1420,2019-09-03T03:22:46.401Z,tell
1419,R1420,2019-09-03T03:22:46.401Z,everyone
1419,R1420,2019-09-03T03:22:46.401Z,good
1419,R1420,2019-09-03T03:22:46.401Z,leaves
1419,R1420,2019-09-03T03:22:46.401Z,hair
1419,R1420,2019-09-03T03:22:46.401Z,soft
1419,R1420,2019-09-03T03:22:46.401Z,healthy
1419,R1420,2019-09-03T03:22:46.401Z,ive
1419,R1420,2019-09-03T03:22:46.401Z,tried
1419,R1420,2019-09-03T03:22:46.401Z,lot
1419,R1420,2019-09-03T03:22:46.401Z,hair
1419,R1420,2019-09-03T03:22:46.401Z,masks
1419,R1420,2019-09-03T03:22:46.401Z,always
1419,R1420,2019-09-03T03:22:46.401Z,compare
1420,R1421,2019-09-03T03:22:46.401Z,mask
1420,R1421,2019-09-03T03:22:46.401Z,moisturizing
1420,R1421,2019-09-03T03:22:46.401Z,nourishing
1420,R1421,2019-09-03T03:22:46.401Z,ive
1420,R1421,2019-09-03T03:22:46.401Z,used
1420,R1421,2019-09-03T03:22:46.401Z,thick
1420,R1421,2019-09-03T03:22:46.401Z,creamy
1420,R1421,2019-09-03T03:22:46.401Z,texture
1420,R1421,2019-09-03T03:22:46.401Z,smells
1420,R1421,2019-09-03T03:22:46.401Z,absolutely
1420,R1421,2019-09-03T03:22:46.401Z,amazing
1420,R1421,2019-09-03T03:22:46.401Z,feels
1420,R1421,2019-09-03T03:22:46.401Z,great
1420,R1421,2019-09-03T03:22:46.401Z,hair
1420,R1421,2019-09-03T03:22:46.401Z,recommend
1420,R1421,2019-09-03T03:22:46.401Z,product
1420,R1421,2019-09-03T03:22:46.401Z,everyone
1420,R1421,2019-09-03T03:22:46.401Z,matter
1420,R1421,2019-09-03T03:22:46.401Z,hair
1420,R1421,2019-09-03T03:22:46.401Z,type
1420,R1421,2019-09-03T03:22:46.401Z,itll
1420,R1421,2019-09-03T03:22:46.401Z,make
1420,R1421,2019-09-03T03:22:46.401Z,silky
1420,R1421,2019-09-03T03:22:46.401Z,smooth
1420,R1421,2019-09-03T03:22:46.401Z,matter
1421,R1422,2019-09-03T03:22:46.401Z,stuff
1421,R1422,2019-09-03T03:22:46.401Z,leaves
1421,R1422,2019-09-03T03:22:46.401Z,hair
1421,R1422,2019-09-03T03:22:46.401Z,soft
1421,R1422,2019-09-03T03:22:46.401Z,shiny
1421,R1422,2019-09-03T03:22:46.401Z,wish
1421,R1422,2019-09-03T03:22:46.401Z,cheaper
1421,R1422,2019-09-03T03:22:46.401Z,cant
1421,R1422,2019-09-03T03:22:46.401Z,help
1421,R1422,2019-09-03T03:22:46.401Z,stuff
1422,R1423,2019-09-03T03:22:46.401Z,like
1422,R1423,2019-09-03T03:22:46.401Z,lot
1422,R1423,2019-09-03T03:22:46.401Z,thick
1422,R1423,2019-09-03T03:22:46.401Z,easy
1422,R1423,2019-09-03T03:22:46.401Z,apply
1422,R1423,2019-09-03T03:22:46.401Z,used
