,Review_ID,Rating_Submit_Dt,Trigrams
1645,R1646,2018-08-08T00:00:00.000Z,loveeee stuff amazing
1645,R1646,2018-08-08T00:00:00.000Z,stuff amazing number
1645,R1646,2018-08-08T00:00:00.000Z,amazing number one
1645,R1646,2018-08-08T00:00:00.000Z,number one go
1645,R1646,2018-08-08T00:00:00.000Z,one go hair
1645,R1646,2018-08-08T00:00:00.000Z,go hair problems
1645,R1646,2018-08-08T00:00:00.000Z,hair problems even
1645,R1646,2018-08-08T00:00:00.000Z,problems even use
1645,R1646,2018-08-08T00:00:00.000Z,even use daughters
1645,R1646,2018-08-08T00:00:00.000Z,use daughters hair
1645,R1646,2018-08-08T00:00:00.000Z,daughters hair staple
1645,R1646,2018-08-08T00:00:00.000Z,hair staple home
1646,R1647,2018-08-08T00:00:00.000Z,overall decent deep
1646,R1647,2018-08-08T00:00:00.000Z,decent deep conditioning
1646,R1647,2018-08-08T00:00:00.000Z,deep conditioning mask
1646,R1647,2018-08-08T00:00:00.000Z,conditioning mask better
1646,R1647,2018-08-08T00:00:00.000Z,mask better heavily
1646,R1647,2018-08-08T00:00:00.000Z,better heavily damaged
1646,R1647,2018-08-08T00:00:00.000Z,heavily damaged hair
1646,R1647,2018-08-08T00:00:00.000Z,damaged hair versus
1646,R1647,2018-08-08T00:00:00.000Z,hair versus mildly
1646,R1647,2018-08-08T00:00:00.000Z,versus mildly damaged
1646,R1647,2018-08-08T00:00:00.000Z,mildly damaged hair
1646,R1647,2018-08-08T00:00:00.000Z,damaged hair thin
1646,R1647,2018-08-08T00:00:00.000Z,hair thin hair
1646,R1647,2018-08-08T00:00:00.000Z,thin hair heavy
1646,R1647,2018-08-08T00:00:00.000Z,hair heavy mask
1646,R1647,2018-08-08T00:00:00.000Z,heavy mask would
1646,R1647,2018-08-08T00:00:00.000Z,mask would recommend
1647,R1648,2018-08-08T00:00:00.000Z,hair pretty bad
1647,R1648,2018-08-08T00:00:00.000Z,pretty bad shape
1647,R1648,2018-08-08T00:00:00.000Z,bad shape got
1647,R1648,2018-08-08T00:00:00.000Z,shape got notice
1647,R1648,2018-08-08T00:00:00.000Z,got notice softer
1647,R1648,2018-08-08T00:00:00.000Z,notice softer feel
1647,R1648,2018-08-08T00:00:00.000Z,softer feel second
1647,R1648,2018-08-08T00:00:00.000Z,feel second third
1647,R1648,2018-08-08T00:00:00.000Z,second third time
1647,R1648,2018-08-08T00:00:00.000Z,third time using
1647,R1648,2018-08-08T00:00:00.000Z,time using desperately
1647,R1648,2018-08-08T00:00:00.000Z,using desperately needed
1647,R1648,2018-08-08T00:00:00.000Z,desperately needed cut
1647,R1648,2018-08-08T00:00:00.000Z,needed cut stuff
1647,R1648,2018-08-08T00:00:00.000Z,cut stuff made
1647,R1648,2018-08-08T00:00:00.000Z,stuff made manageable
1648,R1649,2018-08-08T00:00:00.000Z,worth money helped
1648,R1649,2018-08-08T00:00:00.000Z,money helped hair
1648,R1649,2018-08-08T00:00:00.000Z,helped hair much
1648,R1649,2018-08-08T00:00:00.000Z,hair much got
1648,R1649,2018-08-08T00:00:00.000Z,much got curl
1648,R1649,2018-08-08T00:00:00.000Z,got curl pattern
1648,R1649,2018-08-08T00:00:00.000Z,curl pattern back
1648,R1649,2018-08-08T00:00:00.000Z,pattern back natural
1648,R1649,2018-08-08T00:00:00.000Z,back natural hair
1648,R1649,2018-08-08T00:00:00.000Z,natural hair stronger
1648,R1649,2018-08-08T00:00:00.000Z,hair stronger smells
1648,R1649,2018-08-08T00:00:00.000Z,stronger smells amazing
1648,R1649,2018-08-08T00:00:00.000Z,smells amazing little
1648,R1649,2018-08-08T00:00:00.000Z,amazing little goes
1648,R1649,2018-08-08T00:00:00.000Z,little goes long
1648,R1649,2018-08-08T00:00:00.000Z,goes long way
1648,R1649,2018-08-08T00:00:00.000Z,long way forever
1648,R1649,2018-08-08T00:00:00.000Z,way forever always
1648,R1649,2018-08-08T00:00:00.000Z,forever always use
1648,R1649,2018-08-08T00:00:00.000Z,always use hair
1649,R1650,2018-08-02T00:00:00.000Z,love product br
1649,R1650,2018-08-02T00:00:00.000Z,product br br
1649,R1650,2018-08-02T00:00:00.000Z,br br first
1649,R1650,2018-08-02T00:00:00.000Z,br first start
1649,R1650,2018-08-02T00:00:00.000Z,first start saying
1649,R1650,2018-08-02T00:00:00.000Z,start saying suffer
1649,R1650,2018-08-02T00:00:00.000Z,saying suffer bad
1649,R1650,2018-08-02T00:00:00.000Z,suffer bad dandruff
1649,R1650,2018-08-02T00:00:00.000Z,bad dandruff really
1649,R1650,2018-08-02T00:00:00.000Z,dandruff really struggles
1649,R1650,2018-08-02T00:00:00.000Z,really struggles hair
1649,R1650,2018-08-02T00:00:00.000Z,struggles hair products
1649,R1650,2018-08-02T00:00:00.000Z,hair products tend
1649,R1650,2018-08-02T00:00:00.000Z,products tend put
1649,R1650,2018-08-02T00:00:00.000Z,tend put much
1649,R1650,2018-08-02T00:00:00.000Z,put much conditioning
1649,R1650,2018-08-02T00:00:00.000Z,much conditioning products
1649,R1650,2018-08-02T00:00:00.000Z,conditioning products hair
1649,R1650,2018-08-02T00:00:00.000Z,products hair restrict
1649,R1650,2018-08-02T00:00:00.000Z,hair restrict oil
1649,R1650,2018-08-02T00:00:00.000Z,restrict oil production
1649,R1650,2018-08-02T00:00:00.000Z,oil production saying
1649,R1650,2018-08-02T00:00:00.000Z,production saying mean
1649,R1650,2018-08-02T00:00:00.000Z,saying mean hair
1649,R1650,2018-08-02T00:00:00.000Z,mean hair still
1649,R1650,2018-08-02T00:00:00.000Z,hair still needs
1649,R1650,2018-08-02T00:00:00.000Z,still needs stay
1649,R1650,2018-08-02T00:00:00.000Z,needs stay soft
1649,R1650,2018-08-02T00:00:00.000Z,stay soft dry
1649,R1650,2018-08-02T00:00:00.000Z,soft dry colour
1649,R1650,2018-08-02T00:00:00.000Z,dry colour br
1649,R1650,2018-08-02T00:00:00.000Z,colour br br
1649,R1650,2018-08-02T00:00:00.000Z,br br really
1649,R1650,2018-08-02T00:00:00.000Z,br really treat
1649,R1650,2018-08-02T00:00:00.000Z,really treat hair
1649,R1650,2018-08-02T00:00:00.000Z,treat hair wether
1649,R1650,2018-08-02T00:00:00.000Z,hair wether leave
1649,R1650,2018-08-02T00:00:00.000Z,wether leave two
1649,R1650,2018-08-02T00:00:00.000Z,leave two minutes
1649,R1650,2018-08-02T00:00:00.000Z,two minutes minute
1649,R1650,2018-08-02T00:00:00.000Z,minutes minute treatment
1649,R1650,2018-08-02T00:00:00.000Z,minute treatment leave
1649,R1650,2018-08-02T00:00:00.000Z,treatment leave hair
1649,R1650,2018-08-02T00:00:00.000Z,leave hair feeling
1649,R1650,2018-08-02T00:00:00.000Z,hair feeling moisturised
1649,R1650,2018-08-02T00:00:00.000Z,feeling moisturised end
1649,R1650,2018-08-02T00:00:00.000Z,moisturised end hair
1649,R1650,2018-08-02T00:00:00.000Z,end hair keep
1649,R1650,2018-08-02T00:00:00.000Z,hair keep oil
1649,R1650,2018-08-02T00:00:00.000Z,keep oil away
1649,R1650,2018-08-02T00:00:00.000Z,oil away roots
1649,R1650,2018-08-02T00:00:00.000Z,away roots really
1649,R1650,2018-08-02T00:00:00.000Z,roots really puts
1649,R1650,2018-08-02T00:00:00.000Z,really puts life
1649,R1650,2018-08-02T00:00:00.000Z,puts life back
1649,R1650,2018-08-02T00:00:00.000Z,life back br
1649,R1650,2018-08-02T00:00:00.000Z,back br br
1649,R1650,2018-08-02T00:00:00.000Z,br br great
1649,R1650,2018-08-02T00:00:00.000Z,br great product
1650,R1651,2018-08-02T00:00:00.000Z,actually love product
1650,R1651,2018-08-02T00:00:00.000Z,love product ive
1650,R1651,2018-08-02T00:00:00.000Z,product ive lot
1650,R1651,2018-08-02T00:00:00.000Z,ive lot damage
1650,R1651,2018-08-02T00:00:00.000Z,lot damage chemicals
1650,R1651,2018-08-02T00:00:00.000Z,damage chemicals heat
1650,R1651,2018-08-02T00:00:00.000Z,chemicals heat sun
1650,R1651,2018-08-02T00:00:00.000Z,heat sun damage
1650,R1651,2018-08-02T00:00:00.000Z,sun damage deep
1650,R1651,2018-08-02T00:00:00.000Z,damage deep conditioning
1650,R1651,2018-08-02T00:00:00.000Z,deep conditioning mask
1650,R1651,2018-08-02T00:00:00.000Z,conditioning mask feel
1650,R1651,2018-08-02T00:00:00.000Z,mask feel like
1650,R1651,2018-08-02T00:00:00.000Z,feel like helps
1650,R1651,2018-08-02T00:00:00.000Z,like helps restore
1650,R1651,2018-08-02T00:00:00.000Z,helps restore lot
1650,R1651,2018-08-02T00:00:00.000Z,restore lot moisture
1650,R1651,2018-08-02T00:00:00.000Z,lot moisture hair
1650,R1651,2018-08-02T00:00:00.000Z,moisture hair isnt
1650,R1651,2018-08-02T00:00:00.000Z,hair isnt frizzy
1651,R1652,2018-08-02T00:00:00.000Z,probably one best
1651,R1652,2018-08-02T00:00:00.000Z,one best conditioning
1651,R1652,2018-08-02T00:00:00.000Z,best conditioning masks
1651,R1652,2018-08-02T00:00:00.000Z,conditioning masks ive
1651,R1652,2018-08-02T00:00:00.000Z,masks ive ever
1651,R1652,2018-08-02T00:00:00.000Z,ive ever used
1651,R1652,2018-08-02T00:00:00.000Z,ever used ive
1651,R1652,2018-08-02T00:00:00.000Z,used ive used
1651,R1652,2018-08-02T00:00:00.000Z,ive used fair
1651,R1652,2018-08-02T00:00:00.000Z,used fair share
1651,R1652,2018-08-02T00:00:00.000Z,fair share use
1651,R1652,2018-08-02T00:00:00.000Z,share use week
1651,R1652,2018-08-02T00:00:00.000Z,use week makes
1651,R1652,2018-08-02T00:00:00.000Z,week makes hair
1651,R1652,2018-08-02T00:00:00.000Z,makes hair feel
1651,R1652,2018-08-02T00:00:00.000Z,hair feel silky
1651,R1652,2018-08-02T00:00:00.000Z,feel silky smooth
1651,R1652,2018-08-02T00:00:00.000Z,silky smooth especially
1651,R1652,2018-08-02T00:00:00.000Z,smooth especially since
1651,R1652,2018-08-02T00:00:00.000Z,especially since ive
1651,R1652,2018-08-02T00:00:00.000Z,since ive dyed
1651,R1652,2018-08-02T00:00:00.000Z,ive dyed hair
1651,R1652,2018-08-02T00:00:00.000Z,dyed hair last
1651,R1652,2018-08-02T00:00:00.000Z,hair last years
1651,R1652,2018-08-02T00:00:00.000Z,last years seriously
1651,R1652,2018-08-02T00:00:00.000Z,years seriously miserable
1651,R1652,2018-08-02T00:00:00.000Z,seriously miserable worker
1652,R1653,2018-08-02T00:00:00.000Z,wasnt sure use
1652,R1653,2018-08-02T00:00:00.000Z,sure use hair
1652,R1653,2018-08-02T00:00:00.000Z,use hair started
1652,R1653,2018-08-02T00:00:00.000Z,hair started using
1652,R1653,2018-08-02T00:00:00.000Z,started using hair
1652,R1653,2018-08-02T00:00:00.000Z,using hair much
1652,R1653,2018-08-02T00:00:00.000Z,hair much healthier
1653,R1654,2018-08-02T00:00:00.000Z,yasss im still
1653,R1654,2018-08-02T00:00:00.000Z,im still using
1653,R1654,2018-08-02T00:00:00.000Z,still using first
1653,R1654,2018-08-02T00:00:00.000Z,using first jar
1653,R1654,2018-08-02T00:00:00.000Z,first jar received
1653,R1654,2018-08-02T00:00:00.000Z,jar received voxbox
1653,R1654,2018-08-02T00:00:00.000Z,received voxbox smells
1653,R1654,2018-08-02T00:00:00.000Z,voxbox smells good
1653,R1654,2018-08-02T00:00:00.000Z,smells good really
1653,R1654,2018-08-02T00:00:00.000Z,good really good
1653,R1654,2018-08-02T00:00:00.000Z,really good conditioner
1653,R1654,2018-08-02T00:00:00.000Z,good conditioner curly
1653,R1654,2018-08-02T00:00:00.000Z,conditioner curly hair
1654,R1655,2018-08-02T00:00:00.000Z,mask makes big
1654,R1655,2018-08-02T00:00:00.000Z,makes big difference
1654,R1655,2018-08-02T00:00:00.000Z,big difference hair
1654,R1655,2018-08-02T00:00:00.000Z,difference hair makes
1654,R1655,2018-08-02T00:00:00.000Z,hair makes feel
1654,R1655,2018-08-02T00:00:00.000Z,makes feel super
1654,R1655,2018-08-02T00:00:00.000Z,feel super soft
1654,R1655,2018-08-02T00:00:00.000Z,super soft silky
1654,R1655,2018-08-02T00:00:00.000Z,soft silky smells
1654,R1655,2018-08-02T00:00:00.000Z,silky smells great
1654,R1655,2018-08-02T00:00:00.000Z,smells great dont
1654,R1655,2018-08-02T00:00:00.000Z,great dont use
1654,R1655,2018-08-02T00:00:00.000Z,dont use hair
1654,R1655,2018-08-02T00:00:00.000Z,use hair masks
1654,R1655,2018-08-02T00:00:00.000Z,hair masks lot
1654,R1655,2018-08-02T00:00:00.000Z,masks lot really
1654,R1655,2018-08-02T00:00:00.000Z,lot really like
1654,R1655,2018-08-02T00:00:00.000Z,really like use
1654,R1655,2018-08-02T00:00:00.000Z,like use one
1654,R1655,2018-08-02T00:00:00.000Z,use one definitely
1654,R1655,2018-08-02T00:00:00.000Z,one definitely one
1654,R1655,2018-08-02T00:00:00.000Z,definitely one favorites
1654,R1655,2018-08-02T00:00:00.000Z,one favorites continuing
1654,R1655,2018-08-02T00:00:00.000Z,favorites continuing use
1654,R1655,2018-08-02T00:00:00.000Z,continuing use one
1654,R1655,2018-08-02T00:00:00.000Z,use one runs
1655,R1656,2018-08-02T00:00:00.000Z,love super long
1655,R1656,2018-08-02T00:00:00.000Z,super long hair
1655,R1656,2018-08-02T00:00:00.000Z,long hair get
1655,R1656,2018-08-02T00:00:00.000Z,hair get really
1655,R1656,2018-08-02T00:00:00.000Z,get really scratchy
1655,R1656,2018-08-02T00:00:00.000Z,really scratchy tangled
1655,R1656,2018-08-02T00:00:00.000Z,scratchy tangled also
1655,R1656,2018-08-02T00:00:00.000Z,tangled also dry
1655,R1656,2018-08-02T00:00:00.000Z,also dry soaks
1655,R1656,2018-08-02T00:00:00.000Z,dry soaks anything
1655,R1656,2018-08-02T00:00:00.000Z,soaks anything hydrating
1655,R1656,2018-08-02T00:00:00.000Z,anything hydrating greases
1655,R1656,2018-08-02T00:00:00.000Z,hydrating greases scalp
1655,R1656,2018-08-02T00:00:00.000Z,greases scalp quickly
1655,R1656,2018-08-02T00:00:00.000Z,scalp quickly worked
1655,R1656,2018-08-02T00:00:00.000Z,quickly worked hair
1655,R1656,2018-08-02T00:00:00.000Z,worked hair easily
1655,R1656,2018-08-02T00:00:00.000Z,hair easily dream
1655,R1656,2018-08-02T00:00:00.000Z,easily dream brushing
1655,R1656,2018-08-02T00:00:00.000Z,dream brushing didnt
1655,R1656,2018-08-02T00:00:00.000Z,brushing didnt feel
1655,R1656,2018-08-02T00:00:00.000Z,didnt feel oily
1655,R1656,2018-08-02T00:00:00.000Z,feel oily greasy
1655,R1656,2018-08-02T00:00:00.000Z,oily greasy soft
1655,R1656,2018-08-02T00:00:00.000Z,greasy soft two
1655,R1656,2018-08-02T00:00:00.000Z,soft two days
1655,R1656,2018-08-02T00:00:00.000Z,two days later
1655,R1656,2018-08-02T00:00:00.000Z,days later hair
1655,R1656,2018-08-02T00:00:00.000Z,later hair still
1655,R1656,2018-08-02T00:00:00.000Z,hair still super
1655,R1656,2018-08-02T00:00:00.000Z,still super soft
1655,R1656,2018-08-02T00:00:00.000Z,super soft greasier
1655,R1656,2018-08-02T00:00:00.000Z,soft greasier usual
1655,R1656,2018-08-02T00:00:00.000Z,greasier usual trying
1655,R1656,2018-08-02T00:00:00.000Z,usual trying briogeo
1655,R1656,2018-08-02T00:00:00.000Z,trying briogeo products
1656,R1657,2018-08-02T00:00:00.000Z,doesnt seem work
1656,R1657,2018-08-02T00:00:00.000Z,seem work well
1656,R1657,2018-08-02T00:00:00.000Z,work well id
1656,R1657,2018-08-02T00:00:00.000Z,well id hoped
1656,R1657,2018-08-02T00:00:00.000Z,id hoped fact
1656,R1657,2018-08-02T00:00:00.000Z,hoped fact hair
1656,R1657,2018-08-02T00:00:00.000Z,fact hair appears
1656,R1657,2018-08-02T00:00:00.000Z,hair appears frizzier
1656,R1657,2018-08-02T00:00:00.000Z,appears frizzier ever
1656,R1657,2018-08-02T00:00:00.000Z,frizzier ever really
1656,R1657,2018-08-02T00:00:00.000Z,ever really wanted
1656,R1657,2018-08-02T00:00:00.000Z,really wanted like
1656,R1657,2018-08-02T00:00:00.000Z,wanted like line
1656,R1657,2018-08-02T00:00:00.000Z,like line especially
1656,R1657,2018-08-02T00:00:00.000Z,line especially price
1656,R1657,2018-08-02T00:00:00.000Z,especially price find
1656,R1657,2018-08-02T00:00:00.000Z,price find hot
1656,R1657,2018-08-02T00:00:00.000Z,find hot oil
1656,R1657,2018-08-02T00:00:00.000Z,hot oil neutrogena
1656,R1657,2018-08-02T00:00:00.000Z,oil neutrogena deep
1656,R1657,2018-08-02T00:00:00.000Z,neutrogena deep conditioner
1656,R1657,2018-08-02T00:00:00.000Z,deep conditioner work
1656,R1657,2018-08-02T00:00:00.000Z,conditioner work far
1656,R1657,2018-08-02T00:00:00.000Z,work far better
1656,R1657,2018-08-02T00:00:00.000Z,far better know
1656,R1657,2018-08-02T00:00:00.000Z,better know point
1656,R1657,2018-08-02T00:00:00.000Z,know point use
1656,R1657,2018-08-02T00:00:00.000Z,point use free
1656,R1657,2018-08-02T00:00:00.000Z,use free products
1656,R1657,2018-08-02T00:00:00.000Z,free products hair
1656,R1657,2018-08-02T00:00:00.000Z,products hair feels
1656,R1657,2018-08-02T00:00:00.000Z,hair feels like
1656,R1657,2018-08-02T00:00:00.000Z,feels like junk
1656,R1657,2018-08-02T00:00:00.000Z,like junk hair
1656,R1657,2018-08-02T00:00:00.000Z,junk hair incredibly
1656,R1657,2018-08-02T00:00:00.000Z,hair incredibly dry
1656,R1657,2018-08-02T00:00:00.000Z,incredibly dry damaged
1656,R1657,2018-08-02T00:00:00.000Z,dry damaged still
1656,R1657,2018-08-02T00:00:00.000Z,damaged still somehow
1656,R1657,2018-08-02T00:00:00.000Z,still somehow feels
1656,R1657,2018-08-02T00:00:00.000Z,somehow feels greasy
1656,R1657,2018-08-02T00:00:00.000Z,feels greasy limp
1657,R1658,2018-08-02T00:00:00.000Z,love briogeo hair
1657,R1658,2018-08-02T00:00:00.000Z,briogeo hair line
1657,R1658,2018-08-02T00:00:00.000Z,hair line products
1657,R1658,2018-08-02T00:00:00.000Z,line products hands
1657,R1658,2018-08-02T00:00:00.000Z,products hands favorite
1657,R1658,2018-08-02T00:00:00.000Z,hands favorite hair
1657,R1658,2018-08-02T00:00:00.000Z,favorite hair mask
1657,R1658,2018-08-02T00:00:00.000Z,hair mask makes
1657,R1658,2018-08-02T00:00:00.000Z,mask makes hair
1657,R1658,2018-08-02T00:00:00.000Z,makes hair feel
1657,R1658,2018-08-02T00:00:00.000Z,hair feel soft
1657,R1658,2018-08-02T00:00:00.000Z,feel soft gives
1657,R1658,2018-08-02T00:00:00.000Z,soft gives great
1657,R1658,2018-08-02T00:00:00.000Z,gives great moisture
1657,R1658,2018-08-02T00:00:00.000Z,great moisture smells
1657,R1658,2018-08-02T00:00:00.000Z,moisture smells wonderful
1657,R1658,2018-08-02T00:00:00.000Z,smells wonderful top
1657,R1658,2018-08-02T00:00:00.000Z,wonderful top would
1657,R1658,2018-08-02T00:00:00.000Z,top would highly
1657,R1658,2018-08-02T00:00:00.000Z,would highly reccomend
1657,R1658,2018-08-02T00:00:00.000Z,highly reccomend damaged
1657,R1658,2018-08-02T00:00:00.000Z,reccomend damaged dull
1657,R1658,2018-08-02T00:00:00.000Z,damaged dull hair
1658,R1659,2018-08-02T00:00:00.000Z,soooo good big
1658,R1659,2018-08-02T00:00:00.000Z,good big chop
1658,R1659,2018-08-02T00:00:00.000Z,big chop twice
1658,R1659,2018-08-02T00:00:00.000Z,chop twice hair
1658,R1659,2018-08-02T00:00:00.000Z,twice hair damaged
1658,R1659,2018-08-02T00:00:00.000Z,hair damaged really
1658,R1659,2018-08-02T00:00:00.000Z,damaged really helpes
1658,R1659,2018-08-02T00:00:00.000Z,really helpes bring
1658,R1659,2018-08-02T00:00:00.000Z,helpes bring hair
1658,R1659,2018-08-02T00:00:00.000Z,bring hair back
1658,R1659,2018-08-02T00:00:00.000Z,hair back life
1658,R1659,2018-08-02T00:00:00.000Z,back life also
1658,R1659,2018-08-02T00:00:00.000Z,life also helped
1658,R1659,2018-08-02T00:00:00.000Z,also helped bring
1658,R1659,2018-08-02T00:00:00.000Z,helped bring wigs
1658,R1659,2018-08-02T00:00:00.000Z,bring wigs back
1658,R1659,2018-08-02T00:00:00.000Z,wigs back life
1659,R1660,2018-07-31T00:00:00.000Z,could used every
1659,R1660,2018-07-31T00:00:00.000Z,used every day
1659,R1660,2018-07-31T00:00:00.000Z,every day smelled
1659,R1660,2018-07-31T00:00:00.000Z,day smelled amazing
1659,R1660,2018-07-31T00:00:00.000Z,smelled amazing made
1659,R1660,2018-07-31T00:00:00.000Z,amazing made hair
1659,R1660,2018-07-31T00:00:00.000Z,made hair soft
1659,R1660,2018-07-31T00:00:00.000Z,hair soft silky
1659,R1660,2018-07-31T00:00:00.000Z,soft silky loved
1660,R1661,2018-07-31T00:00:00.000Z,super excited receive
1660,R1661,2018-07-31T00:00:00.000Z,excited receive product
1660,R1661,2018-07-31T00:00:00.000Z,receive product test
1660,R1661,2018-07-31T00:00:00.000Z,product test hut
1660,R1661,2018-07-31T00:00:00.000Z,test hut didnt
1660,R1661,2018-07-31T00:00:00.000Z,hut didnt live
1660,R1661,2018-07-31T00:00:00.000Z,didnt live expectations
1660,R1661,2018-07-31T00:00:00.000Z,live expectations smells
1660,R1661,2018-07-31T00:00:00.000Z,expectations smells great
1660,R1661,2018-07-31T00:00:00.000Z,smells great everything
1660,R1661,2018-07-31T00:00:00.000Z,great everything theyre
1660,R1661,2018-07-31T00:00:00.000Z,everything theyre cheaper
1660,R1661,2018-07-31T00:00:00.000Z,theyre cheaper alternatives
1660,R1661,2018-07-31T00:00:00.000Z,cheaper alternatives work
1660,R1661,2018-07-31T00:00:00.000Z,alternatives work better
1660,R1661,2018-07-31T00:00:00.000Z,work better wont
1660,R1661,2018-07-31T00:00:00.000Z,better wont buying
1661,R1662,2018-07-31T00:00:00.000Z,mask wonderful smells
1661,R1662,2018-07-31T00:00:00.000Z,wonderful smells amazing
1661,R1662,2018-07-31T00:00:00.000Z,smells amazing makes
1661,R1662,2018-07-31T00:00:00.000Z,amazing makes hair
1661,R1662,2018-07-31T00:00:00.000Z,makes hair incredibly
1661,R1662,2018-07-31T00:00:00.000Z,hair incredibly soft
1661,R1662,2018-07-31T00:00:00.000Z,incredibly soft also
1661,R1662,2018-07-31T00:00:00.000Z,soft also lasts
1661,R1662,2018-07-31T00:00:00.000Z,also lasts long
1661,R1662,2018-07-31T00:00:00.000Z,lasts long time
1661,R1662,2018-07-31T00:00:00.000Z,long time need
1661,R1662,2018-07-31T00:00:00.000Z,time need nickel
1661,R1662,2018-07-31T00:00:00.000Z,need nickel size
1661,R1662,2018-07-31T00:00:00.000Z,nickel size whole
1661,R1662,2018-07-31T00:00:00.000Z,size whole head
1661,R1662,2018-07-31T00:00:00.000Z,whole head would
1661,R1662,2018-07-31T00:00:00.000Z,head would use
1661,R1662,2018-07-31T00:00:00.000Z,would use daily
1661,R1662,2018-07-31T00:00:00.000Z,use daily dry
1661,R1662,2018-07-31T00:00:00.000Z,daily dry hair
1662,R1663,2018-07-31T00:00:00.000Z,love using different
1662,R1663,2018-07-31T00:00:00.000Z,using different types
1662,R1663,2018-07-31T00:00:00.000Z,different types hair
1662,R1663,2018-07-31T00:00:00.000Z,types hair mask
1662,R1663,2018-07-31T00:00:00.000Z,hair mask see
1662,R1663,2018-07-31T00:00:00.000Z,mask see work
1662,R1663,2018-07-31T00:00:00.000Z,see work hair
1662,R1663,2018-07-31T00:00:00.000Z,work hair replenishes
1662,R1663,2018-07-31T00:00:00.000Z,hair replenishes hair
1662,R1663,2018-07-31T00:00:00.000Z,replenishes hair leaves
1662,R1663,2018-07-31T00:00:00.000Z,hair leaves hair
1662,R1663,2018-07-31T00:00:00.000Z,leaves hair feeling
1662,R1663,2018-07-31T00:00:00.000Z,hair feeling smooth
1662,R1663,2018-07-31T00:00:00.000Z,feeling smooth soft
1663,R1664,2018-07-31T00:00:00.000Z,conditioning mask work
1663,R1664,2018-07-31T00:00:00.000Z,mask work really
1663,R1664,2018-07-31T00:00:00.000Z,work really well
1663,R1664,2018-07-31T00:00:00.000Z,really well thick
1663,R1664,2018-07-31T00:00:00.000Z,well thick coarse
1663,R1664,2018-07-31T00:00:00.000Z,thick coarse hair
1663,R1664,2018-07-31T00:00:00.000Z,coarse hair smells
1663,R1664,2018-07-31T00:00:00.000Z,hair smells great
1663,R1664,2018-07-31T00:00:00.000Z,smells great product
1663,R1664,2018-07-31T00:00:00.000Z,great product recommend
1663,R1664,2018-07-31T00:00:00.000Z,product recommend friends
1664,R1665,2018-07-31T00:00:00.000Z,received influenster voxbox
1664,R1665,2018-07-31T00:00:00.000Z,influenster voxbox loved
1664,R1665,2018-07-31T00:00:00.000Z,voxbox loved moisturizing
1664,R1665,2018-07-31T00:00:00.000Z,loved moisturizing left
1664,R1665,2018-07-31T00:00:00.000Z,moisturizing left hair
1664,R1665,2018-07-31T00:00:00.000Z,left hair looking
1664,R1665,2018-07-31T00:00:00.000Z,hair looking moisturized
1664,R1665,2018-07-31T00:00:00.000Z,looking moisturized healthy
1664,R1665,2018-07-31T00:00:00.000Z,moisturized healthy nice
1664,R1665,2018-07-31T00:00:00.000Z,healthy nice scent
1664,R1665,2018-07-31T00:00:00.000Z,nice scent long
1664,R1665,2018-07-31T00:00:00.000Z,scent long lasting
1664,R1665,2018-07-31T00:00:00.000Z,long lasting well
1664,R1665,2018-07-31T00:00:00.000Z,lasting well super
1664,R1665,2018-07-31T00:00:00.000Z,well super satisfied
1664,R1665,2018-07-31T00:00:00.000Z,super satisfied results
1664,R1665,2018-07-31T00:00:00.000Z,satisfied results product
1664,R1665,2018-07-31T00:00:00.000Z,results product also
1664,R1665,2018-07-31T00:00:00.000Z,product also lasted
1664,R1665,2018-07-31T00:00:00.000Z,also lasted awhile
1664,R1665,2018-07-31T00:00:00.000Z,lasted awhile definitely
1664,R1665,2018-07-31T00:00:00.000Z,awhile definitely worth
1664,R1665,2018-07-31T00:00:00.000Z,definitely worth money
1664,R1665,2018-07-31T00:00:00.000Z,worth money really
1664,R1665,2018-07-31T00:00:00.000Z,money really loved
1664,R1665,2018-07-31T00:00:00.000Z,really loved recommend
1664,R1665,2018-07-31T00:00:00.000Z,loved recommend others
1665,R1666,2018-07-31T00:00:00.000Z,love deep conditioning
1665,R1666,2018-07-31T00:00:00.000Z,deep conditioning mask
1665,R1666,2018-07-31T00:00:00.000Z,conditioning mask daughter
1665,R1666,2018-07-31T00:00:00.000Z,mask daughter leaves
1665,R1666,2018-07-31T00:00:00.000Z,daughter leaves hair
1665,R1666,2018-07-31T00:00:00.000Z,leaves hair feeling
1665,R1666,2018-07-31T00:00:00.000Z,hair feeling soft
1665,R1666,2018-07-31T00:00:00.000Z,feeling soft smooth
1665,R1666,2018-07-31T00:00:00.000Z,soft smooth even
1665,R1666,2018-07-31T00:00:00.000Z,smooth even though
1665,R1666,2018-07-31T00:00:00.000Z,even though color
1665,R1666,2018-07-31T00:00:00.000Z,though color regularly
1665,R1666,2018-07-31T00:00:00.000Z,color regularly heat
1665,R1666,2018-07-31T00:00:00.000Z,regularly heat style
1665,R1666,2018-07-31T00:00:00.000Z,heat style seems
1665,R1666,2018-07-31T00:00:00.000Z,style seems really
1665,R1666,2018-07-31T00:00:00.000Z,seems really keep
1665,R1666,2018-07-31T00:00:00.000Z,really keep hair
1665,R1666,2018-07-31T00:00:00.000Z,keep hair looking
1665,R1666,2018-07-31T00:00:00.000Z,hair looking best
